Kategori,Şehir,İlçe,Firma Adı,Adres,Açıklama,Telefon,E-posta,Web Sitesi,Enlem,Boylam
Bayan-Kuaforleri,Istanbul,Sisli,Mehmet Tatli Kuaför Trump Tower Mall Şubesi̇- Tatli Dostlar Kuaför Ve Güzelli̇k Salonlari İşletmeci̇li̇ği̇ Ltd.Şti̇.,"Kuştepe Mah. Mecidiyeköy Yolu Cad. Trump Towers Mall Şişli, İstanbul",Yok,2122665584,veri yok,http://www.mehmettatli.com.tr,41.067747,28.99225692
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Murat(Murat Kodal),"Feriköy Mah. Kurtuluş Cad. 190 Şişli, İstanbul",Yok,2122969906,muratkodal2008@hotmail.com,veri yok,41.046932,28.979518
Bayan-Kuaforleri,Istanbul,Sisli,Ahmet Aykanat Bayan Kuaförü(Ahmet Aykanat),"Teşvikiye Mah. Şakayık Sok. 41 Şişli, İstanbul",Yok,2122349566,ahmetaykanat-@hotmail.com,veri yok,41.050813,28.994319
Bayan-Kuaforleri,Istanbul,Sisli,Güvenç Kuaför,"Mecidiyeköy Mah. Şehit Ertuğrul Kabataş Cad. 1 Özlem Pasajı Dk:13 Şişli, İstanbul",Yok,2122166071,veri yok,veri yok,41.069405,29.000062
Bayan-Kuaforleri,Istanbul,Sisli,Bozo Kuaför(Yaşar Demirci),"Teşvikiye Mah. Valikonağı Cad. 92/A Manzara Apt. Şişli, İstanbul",Yok,2122411218,veri yok,veri yok,41.054778,28.995345
Bayan-Kuaforleri,Istanbul,Sisli,Evgi̇n Bay & Bayan Kuaför,"Mecidiyeköy Mah. Atakan Sok. 27 İzçınar Konak Apt. Dk:1 Şişli, İstanbul",Yok,2122113283,info@mecidiyekoykuafor.com,http://www.mecidiyekoykuafor.com,41.069225,28.993411
Bayan-Kuaforleri,Istanbul,Sisli,Dodo Kuaför Ve Güzelli̇k Salonu(Emre Şahin),"H. Edip Adıvar Mah. Alaattin Elmas Sok. 8 Şişli, İstanbul",Yok,2122102003,emre.shn8@gmail.com,veri yok,41.063545,28.977782
Bayan-Kuaforleri,Istanbul,Sisli,Hüseyi̇n Demi̇r Bayan Kuaförü(Hüseyin Demir),"Bozkurt Mah. Kurtuluş Cad. 101 Berrak Apt. Şişli, İstanbul",Yok,2122331767,veri yok,veri yok,41.049234,28.981795
Bayan-Kuaforleri,Istanbul,Sisli,Mos Kuaför Ni̇şantaşi Şubesi̇- Vogue Kuaför Ve Güzelli̇k Hi̇zmetleri̇ San.Ltd.Şti̇.,"Teşvikiye Mah. Şakayık Sok. 57 Hera Apt. Şişli, İstanbul",Yok,2122346520,veri yok,http://www.moskuafor.com.tr,41.051379,28.993875
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Şevki̇(Şevki Ocaklı),"Cumhuriyet Mah. İzzet Paşa Sok. 3 D:1 Şişli, İstanbul",Yok,2122313541,veri yok,veri yok,41.055333,28.986381
Bayan-Kuaforleri,Istanbul,Sisli,Üçel Kuaför(Mehmet Özdemir),"Meşrutiyet Mah. Rumeli Cad. Nişantaşı, Şişli, İstanbul",Yok,2122405076,veri yok,veri yok,41.053194,28.988911
Bayan-Kuaforleri,Istanbul,Sisli,Beka Kuaför(Kenan Bekar),"Esentepe Mah. İrfan Baştuğ Paşa Cad. İzzet Çalışırlar Sok. Emekli Subay Evleri 45. Blok D:1 Şişli, İstanbul",Yok,2123479165,veri yok,veri yok,41.065118,29.010862
Bayan-Kuaforleri,Istanbul,Sisli,Stüdyo Bk- Bülent Kocaman Güzelli̇k Hi̇zmetleri̇ Ve İç Diş Ti̇c.Ltd.Şti̇.,"19 Mayıs Mah. 19. Mayıs Cad. Radisson Blue Otel Şişli, İstanbul",Yok,2123303428,veri yok,veri yok,41.060942,28.989536
Bayan-Kuaforleri,Istanbul,Sisli,Azzaro Bay Ve Bayan Kuaförü(Birol Demir),"Fulya Mah. Yeşilçimen Sok. 12 Şişli, İstanbul",Yok,2122667569,veri yok,veri yok,41.056623,28.999173
Bayan-Kuaforleri,Istanbul,Sisli,Kokoş Kuaför(Nesrin Duran),"19 Mayıs Mah. 19 Mayıs Cad. 17/B Şişli, İstanbul",Yok,2122247582,veri yok,veri yok,41.059403,28.992155
Bayan-Kuaforleri,Istanbul,Sisli,Friends Kuaför(Ali Uncuoğlu),"Meşrutiyet Mah. Rumeli Cad. 42/4 Şişli, İstanbul",Yok,2122404535,veri yok,http://www.friendskuafor.com,41.05314,28.989282
Bayan-Kuaforleri,Istanbul,Sisli,Hakan Kuaför(Hatice Akbaş),"Fulya Mah. Ortaklar Cad. Sakızağacı Sok. 1 Barış Apt. Dk:9 Şişli, İstanbul",Yok,2122176072,veri yok,veri yok,41.060654,28.998951
Bayan-Kuaforleri,Istanbul,Sisli,Tuana Kuaför- Tuana Kuaför Ve Güzelli̇k Salonu San. Ve Ti̇c.Ltd.Şti̇. (Ömer Kahriman),"Fulya Mah. Mevlüt Pehlivan Sok. 25/B Şişli, İstanbul",Yok,2122883739,veri yok,veri yok,41.064385,29.001708
Bayan-Kuaforleri,Istanbul,Sisli,7 Bomonti̇- 7 Group Kozmeti̇k Eği̇ti̇m Ve Danişmanlik A.Ş.,"Cumhuriyet Mah. İncirli Dede Cad. 8 Sinpaş Dk:30 Şişli, İstanbul",Yok,2128900077,7bomonti@gmail.com,veri yok,41.05583,28.978342
Bayan-Kuaforleri,Istanbul,Sisli,Garage Organics(Erol Kamilçelebi),"Teşvikiye Mah. Şakayık Sok. 29/B Nişantaşı, Şişli, İstanbul",Yok,2122343467,nisantasi@garagehairrepair.com,http://garageorganics.com,41.05023,28.994805
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Meti̇n & Nuri̇(Feridun İlk),"Fulya Mah. Öztürk Sok. 9 Şişli, İstanbul",Yok,2122663431,veri yok,veri yok,41.06588,29.002458
Bayan-Kuaforleri,Istanbul,Sisli,Lucca Kuaför(Hasan Ünal),"Mecidiyeköy Mah. Kervan Geçmez Sok. 14 D:3 Şişli, İstanbul",Yok,2122174047,veri yok,http://luccakuafor.com,41.067622,28.995537
Bayan-Kuaforleri,Istanbul,Sisli,Tayfun Kuaför(Tayfun Acar),"Teşvikiye Mah. Hacı Emin Efendi Sok. 19/A Şişli, İstanbul",Yok,2122462465,veri yok,veri yok,41.051046,28.995769
Bayan-Kuaforleri,Istanbul,Sisli,Rumeli̇ Kuaför(Nurcan Çevik),"Halaskargazi Mah. Rumeli Cad. 55 Nişantaşı, Şişli, İstanbul",Yok,2123430204,veri yok,veri yok,41.053074,28.989051
Bayan-Kuaforleri,Istanbul,Sisli,İmaj Salon,"Merkez Mah. Reha Yurdakul Sok. 18/B Şişli, İstanbul",Yok,2122310980,imajguzellik@hotmail.com,http://imajguzellik.com,41.063633736596,28.985787103289
Bayan-Kuaforleri,Istanbul,Sisli,Servet Çevi̇k Kuaför Salonu(Servet Çevik),"Teşvikiye Mah. Şakayık Sok. 38 Şişli, İstanbul",Yok,2122963433,veri yok,veri yok,41.050684,28.994796
Bayan-Kuaforleri,Istanbul,Sisli,Icon Hair Kuaför(Murat Yalçın),"Duatepe Mah. Ergenekon Cad. 81/A Pangaltı, Şişli, İstanbul",Yok,2122252566,veri yok,veri yok,41.053175,28.983074
Bayan-Kuaforleri,Istanbul,Sisli,Hairart(Hakan Çiçek),"Gülbahar Mah. Elif Sok. 1/A Şişli, İstanbul",Yok,2122741084,veri yok,veri yok,41.069862,29.004346
Bayan-Kuaforleri,Istanbul,Sisli,Vahdet Kuaförü(Vahdet Çolakoğlu),"Teşvikiye Mah. Hacı Emin Efendi Sok. 61/A D:2 Şişli, İstanbul",Yok,2122256880,veri yok,veri yok,41.05256,28.994349
Bayan-Kuaforleri,Istanbul,Sisli,Effective Kuaför- Effective Kuaför Hi̇zmetleri̇ Ti̇c.Ltd.Şti̇.,"Esentepe Mah. Ali Kaya Sok. 4 Şişli, İstanbul",Yok,2122700038,effectivekuafor@gmail.com,veri yok,41.079629,29.010628
Bayan-Kuaforleri,Istanbul,Sisli,Salon Seksenseki̇z Bayan Kuaförü(Adem Demirbaş),"Fulya Mah. Denizhan Sok. 9 D:2 Şişli, İstanbul",Yok,2122163621,saloonn88@hotmail.com,veri yok,41.063982,28.994742
Bayan-Kuaforleri,Istanbul,Sisli,Hair Mafia Kuaför- Paradise Yi̇yecek İçecek Hi̇zmetleri̇ Ltd.Şti̇. (Murat Uzun),"Teşvikiye Mah. Hacı Emin Efendi Sok. 23 Şişli, İstanbul",Yok,2122466979,welcome@hairmafia.co,http://www.hairmafia.co,41.051253,28.995547
Bayan-Kuaforleri,Istanbul,Sisli,Stüdyo Küpeli̇(Recep Küpeli),"Esentepe Mah. Ecza Sok. Levent, Şişli, İstanbul",Yok,5346919026,recepkpl@hotmail.com,veri yok,41.079186396992,29.008793677193
Bayan-Kuaforleri,Istanbul,Sisli,Gai̇a Kuaför- Gai̇a Kuaförlük Ve Güzelli̇k Hi̇zmetleri̇ Ltd.Şti̇.,"Harbiye Mah. Hüsrev Gerede Cad. Şişli, İstanbul",Yok,2128033903,veri yok,veri yok,41.047729,28.996248
Bayan-Kuaforleri,Istanbul,Sisli,Dore Kuaför(Ruken Sevgül),"19 Mayıs Mah. Aytekin Kotil Cad. Şişli, İstanbul",Yok,2122114994,veri yok,veri yok,41.062807,28.994297
Bayan-Kuaforleri,Istanbul,Sisli,Novi̇ta Hair(Gülçin Uçar),"Feriköy Mah. Kurtuluş Cad. 148 Huzur Apt. D:1 Şişli, İstanbul",Yok,2122190400,ada19842011@hotmail.com,veri yok,41.048353,28.980631
Bayan-Kuaforleri,Istanbul,Sisli,Teke Güzelli̇k Salonu(Şükrü Teke),"Merkez Mah. Abidei Hürriyet Cad. 78 K:2 D:7 Şişli, İstanbul",Yok,2122253287,veri yok,veri yok,41.058422000001,28.986171542324
Bayan-Kuaforleri,Istanbul,Sisli,E.S Bayan Kuaförü(Ertan Tepe),"19 Mayıs Mah. Halaskargazi Cad. 196 Şişli, İstanbul",Yok,2122327128,veri yok,veri yok,41.059408,28.98747
Bayan-Kuaforleri,Istanbul,Sisli,Gürbüz Kuaför(Gürbüz Arslanoğlu),"Teşvikiye Mah. Vali Konağı Cad. Orhan Ersek Sok. 47/A Nişantaşı, Şişli, İstanbul",Yok,2122919258,veri yok,veri yok,41.05124,28.995031
Bayan-Kuaforleri,Istanbul,Sisli,Emas Bayan Kuaförü- Ema-S Güzelli̇k Salonu Ve Emlakçilik Ti̇c.Ltd.Şti̇.,"Esentepe Mah. Kore Şehitleri Cad. 9 Zincirlikuyu, Şişli, İstanbul",Yok,2122136969,veri yok,veri yok,41.070923,29.013941
Bayan-Kuaforleri,Istanbul,Sisli,Beki̇r Yi̇ği̇t Kuaför(Bekir Yiğit),"Teşvikiye Mah. Hacı Emin Efendi Sok. 57 Şişli, İstanbul",Yok,2122414316,salonbekiryigit@gmail.com,veri yok,41.052437,28.994385
Bayan-Kuaforleri,Istanbul,Sisli,Bozo Kuaför(Murat Gürsel),"Mecidiyeköy Mah. Şehit Er Cihan Namlı Cad. 58 Şişli, İstanbul",Yok,2123563313,fesih007@windowslive.com,veri yok,41.071754,28.996022
Bayan-Kuaforleri,Istanbul,Sisli,Mari̇ne Kuaför,"19 Mayıs Mah. 19 Mayıs Cad. İsmet Öztürk Sok. 17 Şişli, İstanbul",Yok,2123801576,mehmetmasalaci@hotmail.com,veri yok,41.060518,28.993646
Bayan-Kuaforleri,Istanbul,Sisli,Estetica Bayan Kuaförü- Esteti̇k Kuaförlük Kozmeti̇k Madenci̇li̇k San. Ve Ti̇c.Ltd.Şti̇. (Kemal Ünver),"Meşrutiyet Mah. Hacı Mansur Sok. 4 Bayraktar Apt. Dk:2 Şişli, İstanbul",Yok,2122320021,veri yok,veri yok,41.052722,28.99213
Bayan-Kuaforleri,Istanbul,Sisli,Krepe Kuaför Ve Kozmeti̇k(Ceyhan Kavalcı),"Mecidiyeköy Mah. Raşit Rıza Sok. 11 Şişli, İstanbul",Yok,2122117887,ceyhankavalci_1@hotmail.com,veri yok,41.067741,28.999407
Bayan-Kuaforleri,Istanbul,Sisli,Hati̇s Kuaför,"Mecidiyeköy Mah. Mecidiye Cad. 15/C Şişli, İstanbul",Yok,2122113229,hatiskuafor34@gmail.com,veri yok,41.067873,28.99752
Bayan-Kuaforleri,Istanbul,Sisli,Venüs Bayan Kuaförü(Ebru Çaygeçen),"Gülbahar Mah. Şht. Ertuğrul Kabataş Cad. 30/B Şişli, İstanbul",Yok,2122115270,veri yok,veri yok,41.07096,28.999124
Bayan-Kuaforleri,Istanbul,Sisli,Ayshe Kuaför(Ayşe Eriman),"Teşvikiye Mah. Muradiye Bayırı Sok. 86 Turna Apt. K:2 Şişli, İstanbul",Yok,2122610757,veri yok,veri yok,41.04901602,28.99651212
Bayan-Kuaforleri,Istanbul,Sisli,Crazy Kuaför(Ersin Gül),"Fulya Mah. Ortaklar Cad. 18/A Şişli, İstanbul",Yok,2122673282,veri yok,veri yok,41.064223,28.996508
Bayan-Kuaforleri,Istanbul,Sisli,Ecem Kuaför(Mustafa Polat),"Mecidiyeköy Mah. Ortaklar Cad. Şişli, İstanbul",Yok,5325203975,polat1973._@hotmail.com,veri yok,41.0617303528,28.998170110424
Bayan-Kuaforleri,Istanbul,Sisli,Peli̇n Kuaför(Kazım Çalışkan),"Mecidiyeköy Mah. Atakan Sok. 8 Lale Apt. Dk:1 Şişli, İstanbul",Yok,2123565044,veri yok,veri yok,41.068135,28.993925
Bayan-Kuaforleri,Istanbul,Sisli,Figaro Concept- Utarit Kuaförlük Hi̇zmetleri̇ Ve Ti̇c.Ltd.Şti̇.,"Merkez Mah. Silahşör Cad. Hilton Hotel Şişli, İstanbul",Yok,2122300653,veri yok,veri yok,41.05853,28.979295
Bayan-Kuaforleri,Istanbul,Sisli,Eli̇t Bayan Kuaför(Erkan Yılmaz),"Halaskargazi Mah. Itır Sok. 4 D:3 Nişantaşı, Şişli, İstanbul",Yok,2122965602,veri yok,veri yok,41.052605,28.989639
Bayan-Kuaforleri,Istanbul,Sisli,Öykü Kuaför(Mehmet Özdemir),"Mecidiyeköy Mah. Lati Lokum Sok. 5 Şişli, İstanbul",Yok,5376940628,veri yok,veri yok,41.06737,28.994342
Bayan-Kuaforleri,Istanbul,Sisli,Veys Kuaför(Veysel Yılgın),"Merkez Mah. Abide-I Hürriyet Cad. 88 Şişli, İstanbul",Yok,2122310682,veri yok,veri yok,41.058877,28.98648
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Semra(Hikmet Güler),"Merkez Mah. Hasat Sok. 39 Şişli, İstanbul",Yok,2122463956,veri yok,veri yok,41.061984,28.984674
Bayan-Kuaforleri,Istanbul,Sisli,Efactory Hair Design,"Abdi İpekçi Cad. Milli Reasürans Çarşısı Nişantaşı, Şişli, İstanbul",Yok,2122349018,veri yok,veri yok,41.04803304,28.99435788
Bayan-Kuaforleri,Istanbul,Sisli,Dmc Bayan Kuaförü(Hatice Güller),"H. Edip Adıvar Mah. Halide Edip Adıvar Cad. 47 Şişli, İstanbul",Yok,2123208880,veri yok,veri yok,41.062001,28.975996
Bayan-Kuaforleri,Istanbul,Sisli,Di̇van Kuaför- Di̇van Güzelli̇k Ve Kuaför Hi̇zmetleri̇ Ti̇c.Ltd.Şti̇.,"Harbiye Mah. Cumhuriyet Cad. Divan Oteli Şişli, İstanbul",Yok,2122483494,veri yok,veri yok,41.040759,28.987041
Bayan-Kuaforleri,Istanbul,Sisli,Classe Kuaför(Fikriye Yasemin Yavuz),"Duatepe Mah. Lala Şahin Sok. 39/A Feriköy, Şişli, İstanbul",Yok,2122308409,veri yok,veri yok,41.053697,28.980304
Bayan-Kuaforleri,Istanbul,Sisli,Mürsel Bayan Kuaförü- Mc Turi̇zm Otomoti̇v Kirtasi̇ye Ve Güzelli̇k Salonu Ti̇c.Ltd.Şti̇.,"Maslak Mah. (Sun Plaza İçi) Şişli, İstanbul",Yok,2122865545,veri yok,veri yok,41.118287,29.02258
Bayan-Kuaforleri,Istanbul,Sisli,Di̇ose Bayan Kuaförü(Hanife Taşkoparan),"Meşrutiyet Mah. Halaskargazi Cad. 260/1 (Boltek Lokantası Karşısı) Osmanbey, Şişli, İstanbul",Yok,2122316060,veri yok,veri yok,41.055307,28.987061
Bayan-Kuaforleri,Istanbul,Sisli,Can Kuaför(Can Bora),"Meşrutiyet Mah. Şehit İsmet Armağan Sok. Şişli, İstanbul",Yok,2122962169,veri yok,veri yok,41.054236,28.992787
Bayan-Kuaforleri,Istanbul,Sisli,Yado Kuaför(Hüseyin Erenler),"İzzetpaşa Mah. Susam Sok. 3 Şişli, İstanbul",Yok,2122407467,veri yok,veri yok,41.068496,28.985336
Bayan-Kuaforleri,Istanbul,Sisli,Funda Kuaför(Funda Uçak),"Gülbahar Mah. Cemal Sururi Sok. 9/3 Şişli, İstanbul",Yok,2122752553,veri yok,veri yok,41.070156,29.000557
Bayan-Kuaforleri,Istanbul,Sisli,Deği̇şi̇m Bayan Kuaförü,"H. Edip Adıvar Mah. Halide Edip Adıvar Cad. 71 Limoncu Apt. Şişli, İstanbul",Yok,2122210507,veri yok,veri yok,41.061113,28.975171
Bayan-Kuaforleri,Istanbul,Sisli,Tizzy- İdeal Güzelli̇k Salonu Teksti̇l Otomoti̇v San.Ti̇c.Ltd.Şti̇. (Mustafa Tarık Hız),"İnönü Mah. Babil Sok. 2 Şişli, İstanbul",Yok,2122314309,veri yok,veri yok,41.044142,28.986044
Bayan-Kuaforleri,Istanbul,Sisli,Vi̇n Güzelli̇k Merkezi̇- Vi̇n Güzelli̇k Kuaför Salonu İnşaat San.Ti̇c.Ltd.Şti̇.,"Cumhuriyet Mah. İncirli Dede Cad. Şişli, İstanbul",Yok,2123971041,veri yok,veri yok,41.05583,28.978342
Bayan-Kuaforleri,Istanbul,Sisli,Akin Kuaför(Cemil Akın),"Merkez Mah. Abidei Hürriyet Cad. 77 Şişli, İstanbul",Yok,2122472384,veri yok,veri yok,41.058219,28.98587
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Hali̇t Ve Saki̇n(Murat Karaman),"Teşvikiye Mah. Hüsrevgerede Cad. 78/A Şişli, İstanbul",Yok,5334560412,veri yok,veri yok,41.047921,28.995989
Bayan-Kuaforleri,Istanbul,Sisli,Magi̇c Hands Bay Bayan Güzelli̇k Salonu,"Abidei Hürriyet Cad. 134 Şişli, İstanbul",Yok,2122195686,veri yok,veri yok,41.062976,28.987764
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Aşkin(Aşkın Müminoğlu),"Teşvikiye Mah. Dr. Orhan Ersek Sok. Şişli, İstanbul",Yok,2122471081,veri yok,veri yok,41.052003,28.994286
Bayan-Kuaforleri,Istanbul,Sisli,Yilmaz Kuaför,"Merkez Mah. Abide-I Hürriyet Cad. 157 Derya Apt. Dk:1 Şişli, İstanbul",Yok,5324016108,veri yok,veri yok,41.061876,28.987374
Bayan-Kuaforleri,Istanbul,Sisli,Salon Cadde(Kenan Kayhan),"Bozkurt Mah. Kurtuluş Cad. 29 Şişli, İstanbul",Yok,2122471918,veri yok,veri yok,41.051423,28.9836
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Göksel(Köksal Ateş),"Cumhuriyet Mah. Teyyareci Fehmi Sok. 10 Şişli, İstanbul",Yok,2122470300,veri yok,veri yok,41.052299,28.985974
Bayan-Kuaforleri,Istanbul,Sisli,Trendy Bayan Kuaförü(Ahmet İhsan Savaşçı),"Merkez Mah. Abidei Hürriyet Cad. 91/A Şişli, İstanbul",Yok,2122467689,veri yok,veri yok,41.058859,28.986199
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Vedat(Vedat Demiralp),"Halaskargazi Mah. Zafer Sok. 37 Şişli, İstanbul",Yok,2122406219,veri yok,veri yok,41.05127,28.989833
Bayan-Kuaforleri,Istanbul,Sisli,Ni̇met Abdi̇n Kuaför Salonu(Abidin Azlar),"Feriköy Mah. Şahin Sok. Şişli, İstanbul",Yok,2122325532,veri yok,veri yok,41.048606,28.979487
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Cemal(Cemalettin Karaca),"Bozkurt Mah. Seymen Sok. Şişli, İstanbul",Yok,2122308178,veri yok,veri yok,41.048942,28.983366
Bayan-Kuaforleri,Istanbul,Sisli,M2 Kuaför(Mustafa Kısmet),"Merkez Mah. Abidei Hürriyet Cad. 137/1 Şişli, İstanbul",Yok,2122467078,veri yok,veri yok,41.060838,28.987044
Bayan-Kuaforleri,Istanbul,Sisli,Estetica Kuaför Salonu(Beki Yeşilbahar),"Cumhuriyet Mah. Ergenekon Cad. 33 Pangaltı, Şişli, İstanbul",Yok,2122306006,veri yok,veri yok,41.051803,28.985791
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Osman Ve Abdullah(Osman Erkan),"Bozkurt Mah. Kurtuluş Cad. 65/A Şişli, İstanbul",Yok,2122309671,veri yok,veri yok,41.050335,28.982673
Bayan-Kuaforleri,Istanbul,Sisli,Hair Fabri̇ka(Gökhan Sarı),"Esentepe Mah. Yıldız Posta Cad. Meşhur Abdullah Sok. 38 Şişli, İstanbul",Yok,2122731264,veri yok,veri yok,41.064701,29.010457
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Erdoğan(Erdoğan Kurtcu),"Feriköy Mah. Baruthane Cad. 97 Şişli, İstanbul",Yok,2122257300,veri yok,veri yok,41.052364,28.980568
Bayan-Kuaforleri,Istanbul,Sisli,Aşkim Kuaför,"Halaskargazi Cad. Koket Öğer Apt. D:3 Osmanbey, Şişli, İstanbul",Yok,2123431264,veri yok,veri yok,41.054331,28.986891
Bayan-Kuaforleri,Istanbul,Sisli,Magi̇c Kuaför,"Ortaklar Cad. Bahçeler Sok. 18 (Cevahir Avm Yakınında) Mecidiyeköy, Şişli, İstanbul",Yok,2122726796,veri yok,veri yok,41.064438,28.993986
Bayan-Kuaforleri,Istanbul,Sisli,Jojo Bayan Kuaförü(Gökhan Boz),"İnönü Mah. Üftade Sok. 5/A (Hilton Oteli Karşısı) Şişli, İstanbul",Yok,2122303919,veri yok,veri yok,41.043242,28.985643
Bayan-Kuaforleri,Istanbul,Sisli,Salon Li̇a Hai̇r Style(Murat Sağlam),"Kurtuluş Cad. 66/A Şişli, İstanbul",Yok,2122330598,veri yok,veri yok,41.050714,28.98263
Bayan-Kuaforleri,Istanbul,Sisli,Erdal Arslan Kuaför(Erdal Arslan),"Fulya Mah. Bahçeler Sok. 19 Erkan Apt. Şişli, İstanbul",Yok,2122674015,veri yok,veri yok,41.064374,28.994377
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Zeynel Yanci(Zeynel Yancı),"Meşrutiyet Mah. Valikonağı Cad. 113 Divan Apt. Şişli, İstanbul",Yok,2122488484,veri yok,veri yok,41.052687,28.992441
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Ni̇yazi̇(Niyazi Söker),"Cumhuriyet Mah. Silahşör Cad. Şişli, İstanbul",Yok,2122191090,veri yok,veri yok,41.05777,28.980907
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Soner,"Fatih Sultan Cad. Osmanoğlu Sok. 140 Okmeydanı, Şişli, İstanbul",Yok,2122561116,veri yok,veri yok,41.049511,28.964882
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Erdi̇nç(Nermin Gülbenzer),"Bozkurt Mah. Kurtuluş Cad. 99/A Şişli, İstanbul",Yok,2122302378,veri yok,veri yok,41.049296,28.981818
Bayan-Kuaforleri,Istanbul,Sisli,Aleyna Bayan Kuaförü(Emrah Çiçek),"Mecidiyeköy Mah. Lati Lokum Sok. 6/4 Şişli, İstanbul",Yok,2122747170,veri yok,veri yok,41.067447,28.994641
Bayan-Kuaforleri,Istanbul,Sisli,Ci̇ndy Kuaför(Navruz Aslan),"H. Rıfat Paşa Mah. (Perpa Ticaret Merkezi İçinde) Şişli, İstanbul",Yok,2122226994,veri yok,veri yok,41.058065,28.966022
Bayan-Kuaforleri,Istanbul,Sisli,Gümüş Tarak(İbrahim Demirkol),"Hüsrev Gerede Cad. 43/A Tokal Apt. Şişli, İstanbul",Yok,2122275240,veri yok,veri yok,41.047507,28.996693
Bayan-Kuaforleri,Istanbul,Sisli,Jetai̇me Kuaför,"19 Mayıs Mah. Çoruh Sok. 16/B Etkin Apt. Şişli, İstanbul",Yok,2122345981,veri yok,veri yok,41.058066,28.992617
Bayan-Kuaforleri,Istanbul,Sisli,Ap Bayan Kuaförü(Dilek Palabıyık),"Ayazağa Mah. Çimenli Sit. Şişli, İstanbul",Yok,2123322055,veri yok,veri yok,41.122797,29.003269
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Kaya(Hadi Mustafa Kaya),"Teşvikiye Mah. Ihlamur Yolu Sok. Nişantaşı, Şişli, İstanbul",Yok,2122407874,veri yok,veri yok,41.05072,28.999975
Bayan-Kuaforleri,Istanbul,Sisli,Ti̇gu Kuaför(İnan İncesu),"Gazeteciler Mah. Keskin Kalem Sok. 4 Esentepe, Şişli, İstanbul",Yok,2122662274,veri yok,veri yok,41.068785,29.009154
Bayan-Kuaforleri,Istanbul,Sisli,Ümi̇t Ve Güngör Kuaför Salonu,"Abidei Hürriyet Cad. İskete Sok. 9/C Şişli, İstanbul",Yok,2122474823,veri yok,veri yok,41.059418,28.985922
Bayan-Kuaforleri,Istanbul,Sisli,Hedi̇ye Kuaför,"Bozkurt Mah. Baysungur Sok. 5/B Pangaltı, Şişli, İstanbul",Yok,2122334576,veri yok,veri yok,41.051759,28.985375
Bayan-Kuaforleri,Istanbul,Sisli,Dodo Kuaför Ve Güzelli̇k Salonu(Erol Şahin),"Darülaceze Cad. Nargis İş Merkezi Okmeydanı, Şişli, İstanbul",Yok,2123209037,veri yok,veri yok,41.055258,28.974212
Bayan-Kuaforleri,Istanbul,Sisli,Art Kuaför(İsmail Katar),"Halaskargazi Mah. Zafer Sok. 45 Şişli, İstanbul",Yok,5353605366,veri yok,veri yok,41.051542909179,28.990063626972
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Mehmet Hüseyi̇n(Sami Dikmen),"Teşvikiye Mah. Ahmet Fetgari Sok. 42/A Şişli, İstanbul",Yok,2122480602,veri yok,veri yok,41.049424,28.994843
Bayan-Kuaforleri,Istanbul,Sisli,Ali̇ Naz Kuaför(Yakup Nazlı),"Mecidiyeköy Mah. Cemal Sahir Sok. 17/A Kral Apt. (Profilo Avm Yanı) Şişli, İstanbul",Yok,2122166268,veri yok,veri yok,41.068363,29.000966
Bayan-Kuaforleri,Istanbul,Sisli,Sever Aydin Kuaför Salonu(Sever Çelik),"Teşvikiye Mah. Şakayık Sok. 6/A Şişli, İstanbul",Yok,2122401923,veri yok,veri yok,41.049359,28.995949
Bayan-Kuaforleri,Istanbul,Sisli,Benjami̇n Kuaför(Barış Yetgin),"Gülbahar Mah. Şekerciler Sok. (Profilo Alışveriş Merkezinin Arka Sokağında) Mecidiyeköy, Şişli, İstanbul",Yok,2122165057,veri yok,veri yok,41.07014,29.003287
Bayan-Kuaforleri,Istanbul,Sisli,Alev Bayan Kuaför(Bülent Yıldız),"Akıncı Bayırı Sok. 30/1 Fulya, Şişli, İstanbul",Yok,2122668020,veri yok,veri yok,41.062985,28.99837
Bayan-Kuaforleri,Istanbul,Sisli,Mehmet Uğur Kuaför(İsmet Şahin),"Fulya Mah. Mehmetçik Cad. 106 Şişli, İstanbul",Yok,2122124015,veri yok,veri yok,41.056807,28.996831
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Mevlüt(Mevlüt Uysal),"Halaskargazi Mah. Şafak Sok. 14/A Şişli, İstanbul",Yok,2122406609,veri yok,veri yok,41.052027,28.990214
